family,n_qubits,depth_setting,instance,seed,effective_hilbert_dim,expressibility_kl,meyer_wallach_mean,meyer_wallach_std,gradient_variance_mean_local_z,gradient_variance_median_local_z,log10_gradient_variance_mean_local_z,mean_abs_gradient_local_z,near_zero_gradient_fraction_local_z,gradient_variance_mean_staggered_z,gradient_variance_median_staggered_z,log10_gradient_variance_mean_staggered_z,mean_abs_gradient_staggered_z,near_zero_gradient_fraction_staggered_z,parameter_count,logical_depth,compiled_depth,total_gate_count,two_qubit_gate_count,connectivity_edges,connectivity_density,mean_degree,max_degree,degree_std,n_components,largest_component_fraction,global_efficiency,avg_shortest_path,diameter,avg_shortest_path_lcc,diameter_lcc,clustering_coefficient,mean_edges_per_layer,std_edges_per_layer,edge_coverage,edge_reuse_fraction
hea_ring,8,3,0,108342,256.0,0.0006764383177647,0.977454682612848,0.0129147581820951,0.0014048293456662,0.0014230524176118,-2.852376429308276,0.0226461995639148,0.25,0.0001687690527216,0.0001882984496423,-3.7727071872387934,0.0082829074758558,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,3,1,108343,256.0,0.000536547806015,0.9777356005829588,0.0141469189941257,0.0013117259610048,0.0013531567149992,-2.882156886038404,0.0224873978245024,0.25,0.0001710369786734,0.0001781942979422,-3.7669099837738056,0.0083423144717768,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,3,2,108344,256.0,0.000122599309158,0.9777940263039596,0.0143947199586253,0.0012509534533924,0.0014006261653876,-2.902758849627852,0.0219349598913917,0.25,0.0001501125050379,0.0001448811386972,-3.823583127591786,0.0076829124546351,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,3,3,108345,256.0,0.0009935015785685,0.9768219223210022,0.0126031251447275,0.0014295261088991,0.001580536626208,-2.844807908268716,0.0234928864952685,0.25,0.000164977447022,0.0001532403588707,-3.782575421260881,0.0082059638276536,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,3,4,108346,256.0,0.0006764383177647,0.9760654195280332,0.0173035714237188,0.0013933915860467,0.0015193446461004,-2.855926816267726,0.0227509883167204,0.25,0.0001553068580018,0.0001613111139151,-3.808809366379608,0.0079034493718883,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,3,5,108347,256.0,0.000536547806015,0.9754292142464286,0.017834575518922,0.0013096496490839,0.001384484364723,-2.8828448690920814,0.0218804905068441,0.25,0.0001682716960604,0.0001747699948438,-3.773988927865633,0.0082291458387175,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,3,6,108348,256.0,0.0011692689735281,0.975862983747692,0.0180777440583717,0.0014154001051081,0.0015527715651962,-2.849120776479876,0.0227702146601364,0.25,0.0001709432675385,0.0001776656051168,-3.7671479988653056,0.0083222427964598,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,3,7,108349,256.0,0.000122599309158,0.9764080107202772,0.0149986660890223,0.0012741292783492,0.0014256434047462,-2.894786504476901,0.0217544328064747,0.25,0.0001742937348048,0.0001895554200345,-3.75871822384004,0.0083493566649993,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,3,8,108350,256.0,0.0002019958747975,0.9740893204400188,0.0182372758551617,0.0013040189451007,0.0014461565664219,-2.8847160990236094,0.0218249865366946,0.25,0.0001546479722986,0.0001580009692578,-3.8106557699723904,0.0079094521813171,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,3,9,108351,256.0,0.0002019958747975,0.976908190329642,0.0205468036911434,0.0014388914395114,0.0015070223016196,-2.8419719711778093,0.0228527449322402,0.25,0.00017221289352,0.0001786952373725,-3.7639343361868263,0.0082903919345752,0.2222222222222222,72.0,27.0,27.0,48.0,24.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.6666666666666667
hea_ring,8,4,0,108442,256.0,2.792315121268327e-06,0.9831390506752348,0.0089887528543735,0.0016037294975131,0.001712976871473,-2.7948688827129358,0.0274300515369237,0.1875,0.0001899807293093,0.0002223845727512,-3.721290449463373,0.0096147857247104,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,4,1,108443,256.0,0.000536547806015,0.9835507681637794,0.0077526201385465,0.0016008523433582,0.0018310731919107,-2.795648723934566,0.0271844999935702,0.1875,0.0001850379409543,0.0002117869306931,-3.7327392129067807,0.0094034678530713,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,4,2,108444,256.0,9.99779818355508e-06,0.9839881283038512,0.0067729477181907,0.0015964875891446,0.0017493603119438,-2.796834453251654,0.0272588849127035,0.1875,0.0001944923300483,0.0002164889483022,-3.7110975207308634,0.0097161974364471,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,4,3,108445,256.0,0.000122599309158,0.9838411661570676,0.008641051649764,0.0016397694081849,0.0018471568879396,-2.7852172201193404,0.0275095384503676,0.1875,0.0001771046863775,0.0001954670448924,-3.75176994676597,0.0092809144997934,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,4,4,108446,256.0,0.000122599309158,0.9831840176309008,0.0070668495124327,0.0016902242934845,0.0018502204886283,-2.7720556604992037,0.0282149238234379,0.1875,0.0001696964972976,0.0001858591275499,-3.770327121854333,0.0090241905172658,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,4,5,108447,256.0,0.000410176238024,0.9839580929149988,0.0061616426947224,0.0015079305891027,0.0016605984341685,-2.821618648826624,0.0267102408891892,0.1875,0.0001832257470391,0.0002081356679904,-3.737013498946818,0.0093848808371999,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,4,6,108448,256.0,0.0002270695896973,0.9842241971471748,0.0074955892877123,0.0015762922663767,0.0016834966459445,-2.8023632551797766,0.0270183702247205,0.1875,0.0001948742387536,0.0002091234559914,-3.710245568304653,0.0097328946923258,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,4,7,108449,256.0,4.62031536132114e-05,0.9836493848791924,0.0073878373249251,0.0015537341323046,0.001690380726111,-2.8086232936119053,0.0269726500117428,0.1875,0.0001940272580669,0.0002166683520559,-3.712137253593077,0.0096122285271995,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,4,8,108450,256.0,2.094641179272709e-05,0.9835288035831276,0.0092667831760217,0.0015487418518438,0.0016676180151785,-2.810020965496296,0.0269906265087998,0.1875,0.0001804828301799,0.0002024530130511,-3.7435641074025927,0.0093870035234141,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,4,9,108451,256.0,2.094641179272709e-05,0.9828716130835196,0.0099034129669849,0.0015409087856271,0.001711194147243,-2.8122230686607104,0.0269933457334148,0.1875,0.000177722691316,0.0002018032505826,-3.7502571187102016,0.0092558945029727,0.1666666666666666,96.0,36.0,36.0,64.0,32.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.75
hea_ring,8,5,0,108542,256.0,2.094641179272709e-05,0.9868947359432204,0.0043824237091423,0.0016477143629416,0.0017425623072535,-2.7831180725842666,0.0288405892984784,0.15,0.0001999946021346,0.0002240898778535,-3.698981725809972,0.010165131161251,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
hea_ring,8,5,1,108543,256.0,0.000122599309158,0.9873164861743172,0.0034755076435749,0.0016555179121616,0.001738827261236,-2.781066115962419,0.0289218033611413,0.15,0.0001894836792943,0.0002188430458056,-3.7224281909605543,0.0099886336699923,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
hea_ring,8,5,2,108544,256.0,2.792315121268327e-06,0.9869299306017416,0.0040014797585367,0.0016995821193407,0.0018754551954861,-2.769657846606125,0.029336456112858,0.15,0.0001912027195263,0.0002108190775741,-3.7185059349318808,0.0100410632875973,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
hea_ring,8,5,3,108545,256.0,0.0001162770423858,0.9874171405176057,0.0037892720559116,0.0017131080880152,0.0018525485889349,-2.766215234496454,0.0294691821064587,0.15,0.0001930312840593,0.0002123216869959,-3.714372300353239,0.010036497693135,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
hea_ring,8,5,4,108546,256.0,9.99779818355508e-06,0.9872261493950742,0.0048058060474963,0.0016923322576318,0.0018077168059443,-2.771514367366692,0.0294094414387695,0.15,0.0001983574044012,0.00022605399987,-3.702551583288792,0.0101712459104548,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
hea_ring,8,5,5,108547,256.0,0.0002270695896973,0.9876336590772944,0.0044824167319759,0.0016712547025557,0.0018011860522688,-2.776957357715825,0.0291069493653894,0.15,0.0001951165634862,0.0002194852307445,-3.709705861690279,0.0100169176544035,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
hea_ring,8,5,6,108548,256.0,9.99779818355508e-06,0.9874972688747248,0.0045865307972829,0.0016294001754587,0.0017603567295121,-2.787972241259231,0.0289031930468815,0.15,0.000193466581122,0.0002197838265879,-3.7133940429847954,0.0100463620936107,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
hea_ring,8,5,7,108549,256.0,2.792315121268327e-06,0.9868739034626092,0.0044832940340154,0.0017114370923151,0.001846274898057,-2.76663905969438,0.0292771795352741,0.15,0.0001945506705102,0.0002142440298626,-3.7109672680809935,0.009973422722042,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
hea_ring,8,5,8,108550,256.0,0.0002982879079061,0.9869395090827384,0.0047260262809722,0.0016605480066639,0.0017797171967271,-2.7797485643727984,0.0289509782381503,0.15,0.0001949335121054,0.0002104085507167,-3.7101134924814407,0.0101119094449225,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
hea_ring,8,5,9,108551,256.0,0.0002270695896973,0.987419502794446,0.0037401314555834,0.0016718138849471,0.0017918622549768,-2.776812072135881,0.0290886371819825,0.15,0.0001974982816982,0.0002169058617243,-3.704436678529712,0.0100854161381963,0.1333333333333333,120.0,45.0,45.0,80.0,40.0,8.0,0.2857142857142857,2.0,2.0,0.0,1.0,1.0,0.5595238095238094,2.2857142857142856,4.0,2.2857142857142856,4.0,0.0,8.0,0.0,0.2857142857142857,0.8
symmetry_xy,4,1,0,404142,6.0,0.7825023652535323,0.4795520560867883,0.268125511973384,0.3439890363780844,7.092148047893138e-33,-0.4634553990458453,0.2161773624146128,0.8333333333333334,0.1734680091844324,5.144044912076766e-33,-0.7607806056898293,0.2162416356535634,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,1,1,404143,6.0,0.7118699238275248,0.4682136760170741,0.2697412382307321,0.3214008114024992,1.0049037324734151e-32,-0.4929530311595342,0.208011100974404,0.8333333333333334,0.1573518585416807,3.385750803422992e-33,-0.8031281231058323,0.2077205155967834,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,1,2,404144,6.0,0.7274600125157915,0.4929107525378792,0.230959786854056,0.3053823848725603,8.812595936741772e-33,-0.5151560176177759,0.199228325325255,0.8333333333333334,0.1788951524141976,2.8414610865554266e-33,-0.7474014275057854,0.2222394563448331,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,1,3,404145,6.0,0.6998292200479388,0.534916810837094,0.221388850263245,0.2979908486789361,8.404086856544184e-33,-0.5257970729347048,0.1946374184965371,0.8333333333333334,0.1684755761818928,2.482424795168376e-33,-0.7734630496783924,0.2160789454600274,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,1,4,404146,6.0,0.6819412929438166,0.5099857143501216,0.2370048689491113,0.3310919105271209,7.153744167686201e-33,-0.4800514301097595,0.2147991832282298,0.8333333333333334,0.1747059249571169,2.1734036276014773e-33,-0.7576923661530296,0.2207737864394391,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,1,5,404147,6.0,0.7076200737215905,0.4986481160986173,0.2413629242761722,0.3223449354331577,9.394770350330024e-33,-0.4916791488768299,0.2052753012093124,0.8333333333333334,0.1653512395968008,4.7255871381703416e-33,-0.7815925449411919,0.2085541564300736,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,1,6,404148,6.0,0.7459110851584494,0.4893341971076295,0.2625105203350206,0.3417647207172545,9.487607354019932e-33,-0.4662727701366235,0.2182681196440856,0.8333333333333334,0.1590661198454369,3.6962876442621e-33,-0.7984223126919209,0.2099673238328973,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,1,7,404149,6.0,0.7215747454189448,0.4874094765233359,0.253133283709163,0.3007490473429416,8.721310902939208e-33,-0.5217957396634589,0.1977809174549629,0.8333333333333334,0.1752927092884365,5.5978991191809215e-33,-0.7562361465510788,0.2208208010027418,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,1,8,404150,6.0,0.7474517617040614,0.4952327159681124,0.2650960281744414,0.3415536102932093,6.251459823438186e-33,-0.4665411197212645,0.2179804139244811,0.8333333333333334,0.1522491680455483,4.6699903835999696e-33,-0.8174450718590589,0.1978729700538522,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,1,9,404151,6.0,0.7503821981890864,0.5097676531301677,0.2744591784436174,0.3526057400902476,8.061370280002034e-33,-0.4527106220729159,0.2215955708589615,0.8333333333333334,0.1722185645205655,4.0730267671302735e-33,-0.7639200350294423,0.2140179450618697,0.6666666666666666,6.0,3.0,3.0,8.0,4.0,2.0,0.3333333333333333,1.0,1.0,0.0,2.0,0.5,0.3333333333333333,,,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0
symmetry_xy,4,2,0,404242,6.0,0.1647387441127685,0.543478071398323,0.2390031824797762,0.1790244330270829,1.5661692241497375e-32,-0.7470876930161479,0.1164451377063176,0.9090909090909092,0.0393334645281077,2.2206364840796045e-33,-1.4052377988439215,0.072484663766491,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,2,1,404243,6.0,0.1286885129494011,0.5550236848401088,0.2469858666040057,0.1683504798601064,1.646248235176414e-32,-0.7737856413768768,0.1090752424037177,0.9090909090909092,0.0448696504608539,4.133118402038266e-33,-1.348047313651985,0.0811282460620983,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,2,2,404244,6.0,0.1547132534466953,0.5383840890830529,0.2288234044151562,0.1746532183482463,1.4387306454213452e-32,-0.7578234071748813,0.1119817998987431,0.9090909090909092,0.0411602791449975,3.857350482878255e-33,-1.385521688556811,0.075172864505362,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,2,3,404245,6.0,0.1761683790080505,0.5286938586041111,0.2379605328087268,0.1911213456059342,1.2799562887427162e-32,-0.7186908055605288,0.1180519076819901,0.9090909090909092,0.043961766292936,3.111570459547016e-33,-1.356924866843059,0.0811491171853201,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,2,4,404246,6.0,0.1687013319416095,0.5326960668572671,0.2339725221765687,0.1530503804041152,1.9661879016787126e-32,-0.8151655866337629,0.1090900971037909,0.9090909090909092,0.0506223502975179,2.8605667499293445e-33,-1.295657695259403,0.0880635837998039,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,2,5,404247,6.0,0.1292231357499267,0.583323635728824,0.2513235541552516,0.1826967643541709,1.403916566263176e-32,-0.7382691441393749,0.115584455377509,0.9090909090909092,0.0461911113332752,5.310528974798349e-33,-1.335441588736288,0.0842692067363871,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,2,6,404248,6.0,0.1424795473149213,0.5691310089502253,0.2428203077953225,0.2063167640815795,1.480843661252225e-32,-0.685465482388802,0.1259736673119678,0.9090909090909092,0.0447141889694154,2.8004000021049398e-33,-1.349554642118484,0.076421363813647,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,2,7,404249,6.0,0.2469309141797274,0.5105718898728763,0.2429096027546903,0.1924080547204562,1.9957814685942303e-32,-0.715776751178528,0.121945708812193,0.9090909090909092,0.0456642459906245,4.275474470806789e-33,-1.3404237090401514,0.0807893399390193,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,2,8,404250,6.0,0.1603913900869217,0.5429731387680253,0.2481635519766759,0.1784100748580638,1.0019893949210911e-32,-0.7485806245578818,0.1148146029469125,0.9090909090909092,0.0403801635660016,2.2824164939534004e-33,-1.3938319262128829,0.0747832056346223,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,2,9,404251,6.0,0.1462822277165614,0.5440323623972734,0.2499068183581877,0.1976750746029519,1.4433408229483788e-32,-0.7040480886268601,0.1207538723193548,0.9090909090909092,0.0493755836761736,3.3368114619751906e-33,-1.306487757474989,0.0845072658149617,0.7272727272727273,11.0,6.0,6.0,14.0,6.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.5,0.5,0.5,0.0
symmetry_xy,4,3,0,404342,6.0,0.0333198060737998,0.6604707122554268,0.1832918260698532,0.141967486065831,2.4140081419755944e-32,-0.8478111080046227,0.1593083480907753,0.5294117647058824,0.0720236806822816,0.0188728773254788,-1.1425246883082605,0.1526840531488263,0.2352941176470588,17.0,9.0,9.0,22.0,10.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
symmetry_xy,4,3,1,404343,6.0,0.0273813380404753,0.6701053140498968,0.2163395667490169,0.1730260556115788,1.7035309185809167e-32,-0.7618884924996597,0.1828304659607259,0.5294117647058824,0.068442709859393,0.0128639899913192,-1.1646728037235334,0.1428882830137823,0.2352941176470588,17.0,9.0,9.0,22.0,10.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
symmetry_xy,4,3,2,404344,6.0,0.0277866506646078,0.718492752404599,0.1877467988281946,0.1592874077243644,2.313906938146242e-32,-0.7978185554730707,0.1732378991990094,0.5294117647058824,0.0625526090210149,0.015069722427584,-1.2037545715053397,0.1406951060726866,0.2352941176470588,17.0,9.0,9.0,22.0,10.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
symmetry_xy,4,3,3,404345,6.0,0.0331987095629504,0.6741330512301463,0.1558932723275068,0.1588351872756825,2.1168693763703438e-32,-0.7990532805812055,0.1762395248669825,0.5294117647058824,0.0701837237450342,0.0141600805029861,-1.1537635931024075,0.1466903574068972,0.2352941176470588,17.0,9.0,9.0,22.0,10.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
symmetry_xy,4,3,4,404346,6.0,0.0395996249281583,0.6501567692073444,0.2027064737418669,0.1621403144361941,2.1356049425172623e-32,-0.7901089890973804,0.1627091251992259,0.5294117647058824,0.0618524928973903,0.0164417885741717,-1.2086427919158187,0.1414222679118876,0.2352941176470588,17.0,9.0,9.0,22.0,10.0,3.0,0.5,1.5,2.0,0.5,1.0,1.0,0.7222222222222222,1.6666666666666667,3.0,1.6666666666666667,3.0,0.0,1.6666666666666667,0.4714045207910317,0.5,0.4
